"anime_id","title","type","source","episodes","status","aired_string","aired","aired_year","duration","duration_minutes","rating","score","scored_by","rank","popularity","members","favorites","studio","genre","main_genre"
5036,"Hurricane Live! 2033","Special","Other",7,"Finished Airing","Jun 27, 1990","{'from': '1990-06-27', 'to': '1990-06-27'}",1990,"4 min. per ep.",4,"PG-13 - Teens 13 or older",6.73,368,4624,7924,1199,2,"","Music","Music"
9690,"Densetsu no Yuusha no Densetsu: Iris Report","Special","Other",1,"Finished Airing","Oct 14, 2010","{'from': '2010-10-14', 'to': '2010-10-14'}",2010,"23 min.",23,"R - 17+ (violence & profanity)",6.6,7177,5192,3179,14153,19,"Zexcs","Action, Adventure, Fantasy, Magic, Shounen","Action"
9721,"Aisai Nikki","OVA","Game",1,"Finished Airing","Dec 22, 2010","{'from': '2010-12-22', 'to': '2010-12-22'}",2010,"22 min.",22,"Rx - Hentai",6.54,2749,NA,4398,6450,39,"G-Lam","Hentai","Hentai"
812,"Chikyuu Shoujo Arjuna","TV","Original",13,"Finished Airing","Jan 9, 2001 to Mar 27, 2001","{'from': '2001-01-09', 'to': '2001-03-27'}",2001,"26 min. per ep.",26,"PG-13 - Teens 13 or older",6.95,8111,3731,2600,21106,159,"Satelight","Adventure, Drama, Magic, Sci-Fi","Adventure"
19849,"Peeping Life 5.0ch","OVA","Original",10,"Finished Airing","Feb 3, 2012","{'from': '2012-02-03', 'to': '2012-02-03'}",2012,"5 min. per ep.",5,"G - All Ages",5.51,59,8359,10532,290,0,"","Comedy, Slice of Life","Comedy"
7791,"K-On!!","TV","Manga",26,"Finished Airing","Apr 7, 2010 to Sep 29, 2010","{'from': '2010-04-07', 'to': '2010-09-29'}",2010,"24 min. per ep.",24,"PG-13 - Teens 13 or older",8.14,178001,383,183,322621,7149,"Kyoto Animation","Comedy, Music, School, Slice of Life","Comedy"
747,"Haru wo Daite Ita","OVA","Manga",2,"Finished Airing","Mar 31, 2005 to May 27, 2005","{'from': '2005-03-31', 'to': '2005-05-27'}",2005,"30 min. per ep.",30,"R+ - Mild Nudity",6.93,10761,NA,2808,17989,92,"Trinet Entertainment","Drama, Romance, Yaoi","Drama"
11009,"Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken","Movie","Game",1,"Finished Airing","May 20, 2006","{'from': '2006-05-20', 'to': '2006-05-20'}",2006,"14 min.",14,"PG - Children",7.13,2588,3092,4395,6463,13,"OLM","Adventure, Comedy, Fantasy, Kids","Adventure"
8726,"Soredemo Machi wa Mawatteiru","TV","Manga",12,"Finished Airing","Oct 8, 2010 to Dec 24, 2010","{'from': '2010-10-08', 'to': '2010-12-24'}",2010,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.47,14763,1744,1826,38419,143,"Shaft","Comedy, Slice of Life","Comedy"
20229,"Makkuro na Obentou","Movie","Other",1,"Finished Airing","Jun 12, 1990","{'from': '1990-06-12', 'to': '1990-06-12'}",1990,"50 min.",50,"G - All Ages",7.89,9,11140,11647,169,0,"","Drama, Historical","Drama"
33155,"Code Geass: Hangyaku no Lelouch Picture Drama - Hajimari no Zenya","Special","Original",1,"Finished Airing","Sep 25, 2013","{'from': '2013-09-25', 'to': '2013-09-25'}",2013,"3 min.",3,"PG-13 - Teens 13 or older",6.24,485,6612,6987,1890,2,"","Action, School","Action"
10869,"Scan2Go","TV","Other",52,"Finished Airing","Aug 9, 2010 to Mar 29, 2011","{'from': '2010-08-09', 'to': '2011-03-29'}",2010,"25 min. per ep.",25,"G - All Ages",6.23,392,6660,8158,1062,5,"SynergySP","Cars, Kids, Shounen, Space, Sports","Cars"
12589,"3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!","Movie","Other",1,"Finished Airing","Aug 14, 1993","{'from': '1993-08-14', 'to': '1993-08-14'}",1993,"43 min.",43,"G - All Ages",6.14,73,6954,10118,358,2,"","Adventure, Kids","Adventure"
3981,"Shokuzai no Kyoushitsu","OVA","Other",2,"Finished Airing","Jan 11, 2002 to Apr 5, 2003","{'from': '2002-01-11', 'to': '2003-04-05'}",2002,"30 min. per ep.",30,"Rx - Hentai",5.36,622,NA,6999,1883,3,"","Hentai","Hentai"
15813,"Majokko Shimai no Yoyo to Nene","Movie","Manga",1,"Finished Airing","Dec 28, 2013","{'from': '2013-12-28', 'to': '2013-12-28'}",2013,"1 hr. 40 min.",100,"G - All Ages",7.57,4073,1431,3511,11187,17,"ufotable","Fantasy, Magic","Fantasy"
33462,"Bernard-jou Iwaku.","TV","Manga",12,"Finished Airing","Oct 7, 2016 to Dec 23, 2016","{'from': '2016-10-07', 'to': '2016-12-23'}",2016,"3 min. per ep.",3,"PG-13 - Teens 13 or older",6.03,5918,7274,3130,14460,13,"Creators in Pack","Comedy, School","Comedy"
12569,"Himitsu no Akko-chan (Movie)","Movie","Other",1,"Finished Airing","Mar 13, 1989","{'from': '1989-03-13', 'to': '1989-03-13'}",1989,"25 min.",25,"G - All Ages",6,92,7349,10351,323,0,"Toei Animation","Magic, School, Shoujo","Magic"
34908,"Calihara no Uta","Movie","Original",1,"Finished Airing","May 10, 2014","{'from': '2014-05-10', 'to': '2014-05-10'}",2014,"4 min.",4,"G - All Ages",5.56,64,8261,12271,134,0,"","Music, Kids","Music"
1586,"Aoi Umi no Tristia","OVA","Game",2,"Finished Airing","Apr 23, 2004 to Jul 23, 2004","{'from': '2004-04-23', 'to': '2004-07-23'}",2004,"27 min. per ep.",27,"PG - Children",5.81,1221,7768,6326,2569,0,"ufotable","Adventure, Mecha","Adventure"
1778,"Dae Jang Geum: Jang Geum&#039;s Dream","TV","Other",26,"Finished Airing","Oct 29, 2005 to Apr 29, 2006","{'from': '2005-10-29', 'to': '2006-04-29'}",2005,"24 min. per ep.",24,"PG - Children",7.22,454,2710,7079,1799,7,"","Adventure, Comedy, Historical","Adventure"
20057,"Space☆Dandy","TV","Original",13,"Finished Airing","Jan 5, 2014 to Mar 27, 2014","{'from': '2014-01-05', 'to': '2014-03-27'}",2014,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.88,75431,748,468,171855,2868,"Bones","Sci-Fi, Space, Comedy","Sci-Fi"
18637,"Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou","Movie","Other",1,"Finished Airing","Sep 13, 2003","{'from': '2003-09-13', 'to': '2003-09-13'}",2003,"20 min.",20,"G - All Ages",6.3,121,6416,9331,556,0,"","Action, Mecha, Super Power, Sci-Fi, Shounen","Action"
6828,"Ohi-sama to Kaeru","Movie","Original",1,"Finished Airing","1936","{'from': None, 'to': None}",2007,"1 min.",1,"G - All Ages",4.2,244,9424,9730,445,0,"","Comedy","Comedy"
30347,"Nanatsu no Taizai OVA","OVA","Manga",2,"Finished Airing","Jun 17, 2015 to Aug 12, 2015","{'from': '2015-06-17', 'to': '2015-08-12'}",2015,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.77,34252,949,1245,65495,94,"A-1 Pictures","Action, Adventure, Supernatural, Magic, Fantasy, Shounen","Action"
14249,"Ribbon no Kishi (1999)","Movie","Other",1,"Finished Airing","Dec 4, 1999","{'from': '1999-12-04', 'to': '1999-12-04'}",1999,"8 min.",8,"G - All Ages",6.14,54,6976,10857,243,0,"","Adventure","Adventure"
18893,"Aoki Hagane no Arpeggio: Ars Nova","TV","Manga",12,"Finished Airing","Oct 8, 2013 to Dec 24, 2013","{'from': '2013-10-08', 'to': '2013-12-24'}",2013,"24 min. per ep.",24,"PG-13 - Teens 13 or older",7.5,48992,1623,821,105762,800,"SANZIGEN","Action, Sci-Fi, Seinen","Action"
35334,"ClassicaLoid 2nd Season","TV","Original",25,"Finished Airing","Oct 7, 2017 to Mar 24, 2018","{'from': '2017-10-07', 'to': '2018-03-24'}",2017,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.47,855,5712,5092,4497,7,"Sunrise","Music, Comedy","Music"
36755,"Juvenile Pornography The Animation","OVA","Manga",1,"Finished Airing","Dec 1, 2017","{'from': '2017-12-01', 'to': '2017-12-01'}",2017,"16 min.",16,"Rx - Hentai",6.49,682,NA,7015,1872,6,"Office Takeout","Hentai","Hentai"
3164,"Ichigo Ichie: Koibana Tomobana","TV","Other",13,"Finished Airing","Oct 20, 2007 to Jan 26, 2008","{'from': '2007-10-20', 'to': '2008-01-26'}",2007,"5 min. per ep.",5,"G - All Ages",6.81,48,10544,10404,311,1,"","Slice of Life, Comedy, School","Slice of Life"
2632,"Doraemon: Time Machine de Oshougatsu","Special","Other",1,"Finished Airing","Jan 1, 1980","{'from': '1980-01-01', 'to': '1980-01-01'}",1980,"22 min.",22,"PG - Children",6.84,265,4139,8833,737,1,"","Sci-Fi, Adventure, Comedy, Kids, Shounen","Sci-Fi"
2199,"Chirin no Suzu","Movie","Book",1,"Finished Airing","Mar 11, 1978","{'from': '1978-03-11', 'to': '1978-03-11'}",1978,"46 min.",46,"PG-13 - Teens 13 or older",7.17,2361,2916,4822,5161,21,"Sanrio","Adventure, Drama, Fantasy","Adventure"
1286,"MD Geist II: Death Force","OVA","Other",1,"Finished Airing","Mar 1, 1996","{'from': '1996-03-01', 'to': '1996-03-01'}",1996,"48 min.",48,"R+ - Mild Nudity",5.13,3115,8910,4815,5168,16,"Zero-G Room","Mecha, Military, Sci-Fi","Mecha"
34561,"Re:Creators","TV","Original",22,"Finished Airing","Apr 8, 2017 to Sep 16, 2017","{'from': '2017-04-08', 'to': '2017-09-16'}",2017,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.69,74531,1138,347,214467,1717,"TROYCA","Action, Sci-Fi, Fantasy","Action"
515,"Hajimari no Boukensha-tachi: Legend of Crystania","Movie","Other",1,"Finished Airing","Jul 29, 1995","{'from': '1995-07-29', 'to': '1995-07-29'}",1995,"1 hr. 20 min.",80,"PG-13 - Teens 13 or older",6.12,1466,7025,5670,3423,4,"Triangle Staff","Action, Adventure, Fantasy, Magic, Supernatural","Action"
33907,"Magical Music Train","Music","Other",1,"Finished Airing","Aug 6, 2009","{'from': '2009-08-06', 'to': '2009-08-06'}",2009,"1 min.",1,"G - All Ages",4.7,75,9266,12390,129,0,"","Music","Music"
238,"Rekka no Honoo","TV","Manga",42,"Finished Airing","Jul 19, 1997 to Jul 10, 1998","{'from': '1997-07-19', 'to': '1998-07-10'}",1997,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.42,18254,1948,1730,41792,219,"Studio Pierrot","Action, Adventure, Martial Arts, Shounen, Super Power","Action"
5990,"Cosmic Fantasy: Ginga Mehyou no Wana","OVA","Game",1,"Finished Airing","Aug 25, 1994","{'from': '1994-08-25', 'to': '1994-08-25'}",1994,"42 min.",42,"PG-13 - Teens 13 or older",5.63,135,8137,9763,438,0,"","Action, Sci-Fi, Space, Comedy, Romance, Fantasy","Action"
27989,"Hibike! Euphonium","TV","Book",13,"Finished Airing","Apr 8, 2015 to Jul 1, 2015","{'from': '2015-04-08', 'to': '2015-07-01'}",2015,"23 min. per ep.",23,"PG-13 - Teens 13 or older",8.02,94024,530,367,203942,3337,"Kyoto Animation","Music, School, Drama","Music"
36838,"Gintama.: Shirogane no Tamashii-hen","TV","Manga",12,"Finished Airing","Jan 8, 2018 to Mar 26, 2018","{'from': '2018-01-08', 'to': '2018-03-26'}",2018,"24 min. per ep.",24,"PG-13 - Teens 13 or older",8.85,14981,25,1724,42265,393,"Bandai Namco Pictures","Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen","Action"
1200,"Gun-dou Musashi","TV","Original",26,"Finished Airing","Apr 9, 2006 to Oct 8, 2006","{'from': '2006-04-09', 'to': '2006-10-08'}",2006,"24 min. per ep.",24,"PG-13 - Teens 13 or older",6.06,476,7203,4956,4777,15,"ACC Production","Adventure, Samurai, Fantasy","Adventure"
2769,"Galactic Patrol Lensman","TV","Other",25,"Finished Airing","Oct 6, 1984 to Mar 30, 1985","{'from': '1984-10-06', 'to': '1985-03-30'}",1984,"25 min. per ep.",25,"PG-13 - Teens 13 or older",6.49,113,5635,8990,680,1,"Madhouse","Action, Adventure, Sci-Fi","Action"
24031,"Denki-gai no Honya-san","TV","Manga",12,"Finished Airing","Oct 2, 2014 to Dec 18, 2014","{'from': '2014-10-02', 'to': '2014-12-18'}",2014,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.27,34590,2517,1035,80620,210,"Shin-Ei Animation","Comedy, Seinen, Slice of Life","Comedy"
37421,"MaxValu Kyushu","Special","Original",1,"Finished Airing","Nov, 2008","{'from': None, 'to': None}",2011,"15 sec.",0.25,"G - All Ages",5,16,11197,14097,40,0,"","Slice of Life","Slice of Life"
3975,"Uchi no 3 Shimai","TV","Other",141,"Finished Airing","Apr 8, 2008 to Dec 28, 2010","{'from': '2008-04-08', 'to': '2010-12-28'}",2008,"23 min. per ep.",23,"G - All Ages",6.66,38,12542,10281,334,2,"Toei Animation, Daewon Media","Comedy, Slice of Life","Comedy"
29583,"Kuroko no Basket: Oshaberi Demo Shimasen ka","Special","Other",1,"Finished Airing","Dec 25, 2014","{'from': '2014-12-25', 'to': '2014-12-25'}",2014,"16 min.",16,"PG-13 - Teens 13 or older",7.35,5239,2241,3379,12252,5,"Production I.G","Comedy, Sports, School, Shounen","Comedy"
22839,"Cross Road","Special","Original",1,"Finished Airing","Feb 25, 2014","{'from': '2014-02-25', 'to': '2014-02-25'}",2014,"2 min.",2,"G - All Ages",7.5,18944,1629,1904,36029,62,"","Slice of Life, School","Slice of Life"
10935,"Hourou Musuko Specials","Special","Manga",2,"Finished Airing","Aug 24, 2011 to Sep 21, 2011","{'from': '2011-08-24', 'to': '2011-09-21'}",2011,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.7,2401,1107,4512,6066,2,"AIC Classic","Drama, School","Drama"
9880,"Esper Mami: Hoshizora no Dancing Doll","Movie","Other",1,"Finished Airing","Mar 12, 1988","{'from': '1988-03-12', 'to': '1988-03-12'}",1988,"41 min.",41,"G - All Ages",6.16,86,6899,10402,311,1,"Shin-Ei Animation","Fantasy, Shounen","Fantasy"
14007,"Akai Shouzou: Char, Soshite Frontal e","Special","Other",1,"Finished Airing","Aug 13, 2010","{'from': '2010-08-13', 'to': '2010-08-13'}",2010,"1 hr. 45 min.",105,"PG-13 - Teens 13 or older",6.24,220,6614,8265,1004,0,"Sunrise","Drama, Mecha, Military, Sci-Fi, Shounen, Space","Drama"
17147,"Gakkatsu! 2nd Season","TV","Other",25,"Finished Airing","Jan 16, 2013 to Sep 25, 2013","{'from': '2013-01-16', 'to': '2013-09-25'}",2013,"5 min. per ep.",5,"G - All Ages",6.5,308,5598,7605,1399,1,"Fanworks","Comedy, School","Comedy"
28023,"Tsuru no Sugomori","Movie","Other",1,"Finished Airing","Sep 1, 1971","{'from': '1971-09-01', 'to': '1971-09-01'}",1971,"17 min.",17,"G - All Ages",7.17,6,12515,13378,82,0,"","Kids","Kids"
22273,"Selector Infected WIXOSS","TV","Game",12,"Finished Airing","Apr 4, 2014 to Jun 20, 2014","{'from': '2014-04-04', 'to': '2014-06-20'}",2014,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.36,44138,2208,856,101587,501,"J.C.Staff","Game, Psychological","Game"
33885,"Hane (2016)","Music","Other",1,"Finished Airing","Dec 25, 2015","{'from': '2015-12-25', 'to': '2015-12-25'}",2015,"1 min.",1,"G - All Ages",5.68,106,8037,11421,186,0,"","Music","Music"
11769,"Gokujo.: Gokurakuin Joshikou Ryou Monogatari","TV","Manga",12,"Finished Airing","Jan 24, 2012 to Mar 27, 2012","{'from': '2012-01-24', 'to': '2012-03-27'}",2012,"6 min. per ep.",6,"R+ - Mild Nudity",6.28,8677,6469,2624,20817,26,"LMD","Comedy, Ecchi, School, Seinen, Shoujo Ai","Comedy"
3232,"Bannou Bunka Neko-Musume Specials","Special","Other",2,"Finished Airing","Aug 1, 1999","{'from': '1999-08-01', 'to': '1999-08-01'}",1999,"23 min. per ep.",23,"PG-13 - Teens 13 or older",6.61,433,5146,8070,1118,2,"Production Reed","Action, Adventure, Comedy, Mecha, Sci-Fi, Seinen","Action"
10250,"Ultra B","TV","Manga",119,"Finished Airing","Apr 5, 1987 to Mar 27, 1989","{'from': '1987-04-05', 'to': '1989-03-27'}",1987,"10 min. per ep.",10,"G - All Ages",6.05,50,7250,11377,189,0,"Shin-Ei Animation","Comedy, Super Power","Comedy"
15771,"Saint☆Oniisan (Movie)","Movie","Manga",1,"Finished Airing","May 10, 2013","{'from': '2013-05-10', 'to': '2013-05-10'}",2013,"1 hr. 29 min.",89,"PG-13 - Teens 13 or older",7.94,20831,634,1690,43396,230,"A-1 Pictures","Comedy, Seinen, Slice of Life","Comedy"
1360,"Makai Tenshi Djibril","OVA","Game",4,"Finished Airing","Nov 26, 2004 to Jun 24, 2005","{'from': '2004-11-26', 'to': '2005-06-24'}",2004,"30 min. per ep.",30,"Rx - Hentai",6.58,2750,NA,4312,6747,24,"","Hentai","Hentai"
8986,"Supernatural The Animation","OVA","Other",22,"Finished Airing","Feb 23, 2011 to Apr 27, 2011","{'from': '2011-02-23', 'to': '2011-04-27'}",2011,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.12,6103,3141,2509,22360,55,"Madhouse","Action, Demons, Horror, Supernatural","Action"
4590,"Soukan Yuugi","OVA","Game",2,"Finished Airing","Aug 10, 2007 to Nov 9, 2007","{'from': '2007-08-10', 'to': '2007-11-09'}",2007,"30 min. per ep.",30,"Rx - Hentai",6.81,2481,NA,4672,5597,49,"","Hentai","Hentai"
3675,"Andromeda Stories","Special","Manga",1,"Finished Airing","Aug 22, 1982","{'from': '1982-08-22', 'to': '1982-08-22'}",1982,"1 hr. 25 min.",85,"PG-13 - Teens 13 or older",5.97,318,7401,8226,1027,2,"Toei Animation","Action, Drama, Fantasy, Sci-Fi, Space","Action"
33153,"Houkago Initiation","OVA","Manga",2,"Finished Airing","Jun 17, 2016 to Sep 2, 2016","{'from': '2016-06-17', 'to': '2016-09-02'}",2016,"20 min. per ep.",20,"Rx - Hentai",6.34,942,NA,6123,2803,6,"","Hentai","Hentai"
33337,"ACCA: 13-ku Kansatsu-ka","TV","Manga",12,"Finished Airing","Jan 10, 2017 to Mar 28, 2017","{'from': '2017-01-10', 'to': '2017-03-28'}",2017,"24 min. per ep.",24,"R - 17+ (violence & profanity)",7.73,32925,1027,1064,77826,539,"Madhouse","Mystery, Police, Drama, Fantasy, Seinen","Mystery"
1396,"Future GPX Cyber Formula: Early Days Renewal","OVA","Other",2,"Finished Airing","Apr 1, 1996 to Jun 1, 1996","{'from': '1996-04-01', 'to': '1996-06-01'}",1996,"58 min. per ep.",58,"PG-13 - Teens 13 or older",6.48,88,5675,9896,406,0,"Sunrise","Drama, Sci-Fi, Shounen, Sports","Drama"
23855,"Dennou Sentai Voogie&#039;s★Angel Gaiden: Susume! Super★Angels!","OVA","Other",2,"Finished Airing","Aug 21, 1998 to Sep 19, 1998","{'from': '1998-08-21', 'to': '1998-09-19'}",1998,"15 min. per ep.",15,"PG-13 - Teens 13 or older",5.13,23,9968,11653,168,0,"J.C.Staff","Action, Comedy, Mecha, Parody, Sci-Fi","Action"
2687,"Gokuu no Daibouken","TV","Other",39,"Finished Airing","Jan 7, 1967 to Sep 30, 1967","{'from': '1967-01-07', 'to': '1967-09-30'}",1967,"25 min. per ep.",25,"G - All Ages",6.49,83,5637,9959,394,2,"Mushi Production","Comedy, Fantasy","Comedy"
29543,"Kitty to Daniel no Suteki na Christmas","OVA","Other",1,"Finished Airing","Nov 1, 1992","{'from': '1992-11-01', 'to': '1992-11-01'}",1992,"15 min.",15,"G - All Ages",5.91,11,10906,13330,84,0,"","Kids","Kids"
34350,"Alice to Zouroku","TV","Manga",12,"Finished Airing","Apr 2, 2017 to Jun 25, 2017","{'from': '2017-04-02', 'to': '2017-06-25'}",2017,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.2,27215,2797,1135,72634,147,"J.C.Staff","Adventure, Mystery, Seinen","Adventure"
36982,"Micchiri Neko","TV","Manga",13,"Finished Airing","Jan 4, 2018 to Mar 26, 2018","{'from': '2018-01-04', 'to': '2018-03-26'}",2018,"3 min. per ep.",3,"G - All Ages",6.84,1228,4154,5286,4052,6,"helo.inc","Comedy, Kids","Comedy"
534,"Slayers","TV","Book",26,"Finished Airing","Apr 7, 1995 to Sep 29, 1995","{'from': '1995-04-07', 'to': '1995-09-29'}",1995,"22 min. per ep.",22,"PG-13 - Teens 13 or older",7.85,42588,804,949,89198,1702,"E&amp;G Films","Adventure, Comedy, Demons, Magic, Fantasy","Adventure"
32032,"Seikaisuru Kado","TV","Original",12,"Finished Airing","Apr 7, 2017 to Jun 30, 2017","{'from': '2017-04-07', 'to': '2017-06-30'}",2017,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.01,25496,3541,1133,72747,159,"Toei Animation","Sci-Fi","Sci-Fi"
30694,"Dragon Ball Super","TV","Manga",131,"Finished Airing","Jul 5, 2015 to Mar 25, 2018","{'from': '2015-07-05', 'to': '2018-03-25'}",2015,"23 min. per ep.",23,"PG-13 - Teens 13 or older",7.78,102780,922,278,250101,4314,"Toei Animation","Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power","Action"
19889,"Genshiken Nidaime Specials","Special","Other",4,"Finished Airing","Sep 4, 2013 to Dec 11, 2013","{'from': '2013-09-04', 'to': '2013-12-11'}",2013,"3 min. per ep.",3,"R - 17+ (violence & profanity)",6.92,1668,3835,4881,4981,0,"Production I.G","Comedy, Parody, Slice of Life","Comedy"
988,"Shinshaku Sengoku Eiyuu Densetsu: Sanada Juu Yuushi The Animation","TV","Other",12,"Finished Airing","May 7, 2005 to Jul 23, 2005","{'from': '2005-05-07', 'to': '2005-07-23'}",2005,"26 min. per ep.",26,"PG-13 - Teens 13 or older",6.28,131,6483,7949,1178,2,"Group TAC, G&amp;G Entertainment","Action, Comedy, Historical, Military, Samurai","Action"
29389,"Shiro Hon","TV","Other",6,"Finished Airing","Apr 2, 2007 to Dec 24, 2012","{'from': '2007-04-02', 'to': '2012-12-24'}",2007,"5 min. per ep.",5,"G - All Ages",6,8,12104,13509,76,0,"","Adventure, Kids","Adventure"
14355,"Yama no Susume","TV","Manga",12,"Finished Airing","Jan 3, 2013 to Mar 21, 2013","{'from': '2013-01-03', 'to': '2013-03-21'}",2013,"3 min. per ep.",3,"G - All Ages",6.82,14762,4256,1842,37639,65,"8bit","Adventure, Slice of Life, Comedy","Adventure"
11827,"Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru","OVA","Game",4,"Finished Airing","Jan 27, 2012 to Jan 31, 2014","{'from': '2012-01-27', 'to': '2014-01-31'}",2012,"30 min. per ep.",30,"Rx - Hentai",7.56,6748,NA,3031,15385,437,"Majin","Action, Fantasy, Hentai","Action"
35240,"Princess Principal","TV","Original",12,"Finished Airing","Jul 9, 2017 to Sep 24, 2017","{'from': '2017-07-09', 'to': '2017-09-24'}",2017,"25 min. per ep.",25,"R - 17+ (violence & profanity)",7.71,33779,1085,922,92722,609,"Actas, Studio 3Hz","Action, Mystery, Historical","Action"
10197,"Nyanpire The Animation","TV","Manga",12,"Finished Airing","Jul 6, 2011 to Sep 21, 2011","{'from': '2011-07-06', 'to': '2011-09-21'}",2011,"4 min. per ep.",4,"G - All Ages",6.78,11034,4413,2572,21460,83,"Gonzo","Comedy, Supernatural, Vampire","Comedy"
